time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_raw_grid_cost,rt_raw_thermal_cost,rt_raw_battery_cost,rt_raw_caes_cost,rt_raw_curtailment_cost,rt_raw_unserved_cost,rt_raw_ramp_cost,rt_raw_total_cost,rt_cost_reference,rt_cost_reference_missing,rt_normalized_cost,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed
162000.0,44,-0.34388768225152355,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6167.878809999998,60000.0,0.0,0.0,-0.0,0.0,0.0,53832.121190000005,156539.83544146415,0.0,0.34388768225152355,0.0,-0.34388768225152355,0.0458534032436102,0.0021025345890211228,0.05,1.0,0.5,0.8041465878486633,0.5,0.5,8041466.0,265.51007080078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-61678788.0,0.0,0.0,-0.0,-0.0,211678784.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
165600.0,45,-0.3491366592143698,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5346.204819999999,60000.0,0.0,0.0,-0.0,0.0,0.0,54653.79518,156539.83544146415,0.0,0.3491366592143698,0.0,-0.3491366592143698,0.04760824111698869,0.0022665446222533327,0.05,1.0,0.5,0.802391767501831,0.5,0.5,8023917.5,264.9306640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-53462048.0,0.0,0.0,-0.0,-0.0,203462048.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
169200.0,46,-0.33554630999750534,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7473.63585,60000.0,0.0,0.0,-0.0,0.0,0.0,52526.36415,156539.83544146415,0.0,0.33554630999750534,0.0,-0.33554630999750534,0.0497652465402606,0.0024765797632129195,0.05,1.0,0.5,0.8002347350120544,0.5,0.5,8002347.5,264.2184753417969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-74736360.0,0.0,0.0,-0.0,-0.0,224736352.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
172800.0,47,-0.34744666197338686,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5610.756709999999,60000.0,0.0,0.0,-0.0,0.0,0.0,54389.24329,156539.83544146415,0.0,0.34744666197338686,0.0,-0.34744666197338686,0.05233444423362632,0.002738894053242543,0.05,0.0,0.5,0.797665536403656,0.5,0.5,7976655.5,263.37017822265625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-56107568.0,0.0,0.0,-0.0,-0.0,206107568.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
176400.0,48,-0.33848824179845066,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7013.1063300000005,60000.0,0.0,0.0,-0.0,0.0,0.0,52986.89367,156539.83544146415,0.0,0.33848824179845066,0.0,-0.33848824179845066,0.055037017505663255,0.0030290732959186834,0.05,0.0,0.5,0.794963002204895,0.5,0.5,7949630.0,262.47784423828125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-70131064.0,0.0,0.0,-0.0,-0.0,220131056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
180000.0,49,-0.34843481715806407,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5456.071059999998,60000.0,0.0,0.0,-0.0,0.0,0.0,54543.92894,156539.83544146415,0.0,0.34843481715806407,0.0,-0.34843481715806407,0.057517104601898184,0.003308217321785697,0.05,0.0,0.5,0.7924829125404358,0.5,0.5,7924829.0,261.65899658203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-54560712.0,0.0,0.0,-0.0,-0.0,204560704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
183600.0,50,-0.3283334204041583,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8602.740399999999,60000.0,0.0,0.0,-0.0,0.0,0.0,51397.259600000005,156539.83544146415,0.0,0.3283334204041583,0.0,-0.3283334204041583,0.059674580306434466,0.003561055534749096,0.05,0.0,0.5,0.790325403213501,0.5,0.5,7903254.0,260.9466552734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-86027408.0,0.0,0.0,-0.0,-0.0,236027408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
187200.0,51,-0.34041357785843845,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6711.714540000001,60000.0,0.0,0.0,-0.0,0.0,0.0,53288.28546,156539.83544146415,0.0,0.34041357785843845,0.0,-0.34041357785843845,0.06142151752218883,0.0037726028147285493,0.05,0.0,0.5,0.7885785102844238,0.5,0.5,7885785.0,260.3698425292969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-67117144.0,0.0,0.0,-0.0,-0.0,217117152.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
190800.0,52,-0.3332600639503525,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7831.52443,60000.0,0.0,0.0,-0.0,0.0,0.0,52168.47557,156539.83544146415,0.0,0.3332600639503525,0.0,-0.3332600639503525,0.06266704312324434,0.003927158293810565,0.05,0.0,0.5,0.7873329520225525,0.5,0.5,7873329.5,259.9586181640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78315248.0,0.0,0.0,-0.0,-0.0,228315248.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
194400.0,53,-0.3304426505503945,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8272.561859999998,60000.0,0.0,0.0,-0.0,0.0,0.0,51727.43814,156539.83544146415,0.0,0.3304426505503945,0.0,-0.3304426505503945,0.06357309289757507,0.00404153814056371,0.05,0.0,0.5,0.7864269018173218,0.5,0.5,7864269.0,259.6594543457031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-82725616.0,0.0,0.0,-0.0,-0.0,232725616.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
198000.0,54,-0.3392524304393143,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6893.480365912973,60000.0,0.0,0.0,-0.0,0.0,0.0,53106.519634087024,156539.83544146415,0.0,0.3392524304393143,0.0,-0.3392524304393143,0.06415059832157255,0.0041152992650157465,0.05,0.0,0.5,0.785849392414093,0.5,0.5,7858494.0,259.4687805175781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68934800.0,0.0,0.0,-13690254.0,-13690254.0,232625056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
201600.0,55,-0.37032114230769825,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-2029.989322657889,60000.0,0.0,0.0,-0.0,0.0,0.0,57970.010677342114,156539.83544146415,0.0,0.37032114230769825,0.0,-0.37032114230769825,0.06270247720093214,0.003931600647133415,0.05,0.0,0.5,0.7872975468635559,0.5,0.5,7872975.0,259.9468994140625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-20299894.0,0.0,0.0,-64742944.0,-64742944.0,235042832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
205200.0,56,-0.5306252175452976,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,23063.984235631997,60000.0,0.0,0.0,-0.0,0.0,0.0,83063.984235632,156539.83544146415,0.0,0.5306252175452976,0.0,-0.5306252175452976,0.05829931158097856,0.0033988097308160214,0.05,0.0,0.5,0.7917006611824036,0.5,0.5,7917007.0,261.4007263183594,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,38439972.0,0.0,0.0,-103495200.0,-103495200.0,215055232.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
208800.0,57,-0.6745273521803693,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,45590.40071108154,60000.0,0.0,0.0,-0.0,0.0,0.0,105590.40071108154,156539.83544146415,0.0,0.6745273521803693,0.0,-0.6745273521803693,0.05184574962584387,0.00268798175426569,0.05,0.0,0.5,0.7981542348861694,0.5,0.5,7981542.5,263.5315246582031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,75984000.0,0.0,0.0,-130257192.0,-130257192.0,204273184.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
212400.0,58,-0.5832007322197136,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,31294.146651015355,60000.0,0.0,0.0,-0.0,0.0,0.0,91294.14665101536,156539.83544146415,0.0,0.5832007322197136,0.0,-0.5832007322197136,0.04469966745272236,0.0019980602703839664,0.05,1.0,0.5,0.8053003549575806,0.5,0.5,8053003.5,265.8909912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,52156912.0,-683898.875,-683898.875,-133144800.0,-133144800.0,231671792.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
216000.0,59,-0.6084333148264328,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,35244.050980034335,60000.0,0.0,0.0,-0.0,0.0,0.0,95244.05098003434,156539.83544146415,0.0,0.6084333148264328,0.0,-0.6084333148264328,0.03837377852235346,0.001472546878082636,0.05,1.0,0.5,0.8116261959075928,0.5,0.5,8116262.0,267.9796447753906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,58740084.0,-2958181.25,-2958181.25,-119103632.0,-119103632.0,213321728.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
219600.0,60,-0.4473651201481264,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,10030.462290238549,60000.0,0.0,0.0,-0.0,0.0,0.0,70030.46229023855,156539.83544146415,0.0,0.4473651201481264,0.0,-0.4473651201481264,0.03347035207537197,0.0011202644680493566,0.05,1.0,0.5,0.8165296316146851,0.5,0.5,8165296.5,269.5986328125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,16717437.0,-4117247.75,-4117247.75,-107312776.0,-107312776.0,244712592.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
223200.0,61,-0.42613536989620426,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,6707.160679339277,60000.0,0.0,0.0,-0.0,0.0,0.0,66707.16067933927,156539.83544146415,0.0,0.42613536989620426,0.0,-0.42613536989620426,0.030352897273603574,0.0009212983729019313,0.05,1.0,0.5,0.8196470737457275,0.5,0.5,8196471.0,270.6279296875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,11178601.0,-4226387.5,-4226387.5,-71965664.0,-71965664.0,215013456.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
226800.0,62,-0.34772813919873163,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5566.694311464012,60000.0,0.0,0.0,-0.0,0.0,0.0,54433.30568853599,156539.83544146415,0.0,0.34772813919873163,0.0,-0.34772813919873163,0.02952546922788124,0.000871753333126562,0.05,1.0,0.5,0.8204745054244995,0.5,0.5,8204745.5,270.901123046875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-55666944.0,0.0,0.0,-30085904.0,-30085904.0,235752848.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
230400.0,63,-0.3407965664429794,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6651.761569999999,60000.0,0.0,0.0,-0.0,0.0,0.0,53348.23843,156539.83544146415,0.0,0.3407965664429794,0.0,-0.3407965664429794,0.03229144134223094,0.0010427371839587416,0.05,1.0,0.5,0.8177085518836975,0.5,0.5,8177085.5,269.9878845214844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66517616.0,0.0,0.0,-0.0,-0.0,216517616.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
234000.0,64,-0.339693941481651,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6824.3663,60000.0,0.0,0.0,-0.0,0.0,0.0,53175.6337,156539.83544146415,0.0,0.339693941481651,0.0,-0.339693941481651,0.037528486125417815,0.0014083872708656774,0.05,1.0,0.5,0.8124715089797974,0.5,0.5,8124715.0,268.25872802734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68243664.0,0.0,0.0,-0.0,-0.0,218243664.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
237600.0,65,-0.33242822373771413,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7961.740559999998,60000.0,0.0,0.0,-0.0,0.0,0.0,52038.25944,156539.83544146415,0.0,0.33242822373771413,0.0,-0.33242822373771413,0.04271132697799951,0.0018242574522215887,0.05,1.0,0.5,0.807288646697998,0.5,0.5,8072886.5,266.5474548339844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-79617408.0,0.0,0.0,-0.0,-0.0,229617408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
241200.0,66,-0.32243596345719977,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-9525.92734,60000.0,0.0,0.0,-0.0,0.0,0.0,50474.07266,156539.83544146415,0.0,0.32243596345719977,0.0,-0.32243596345719977,0.04726530719905442,0.0022340092646209856,0.05,1.0,0.5,0.8027346730232239,0.5,0.5,8027347.0,265.0438537597656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-95259272.0,0.0,0.0,-0.0,-0.0,245259280.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
244800.0,67,-0.3428990177396212,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6322.644190000001,60000.0,0.0,0.0,-0.0,0.0,0.0,53677.35581,156539.83544146415,0.0,0.3428990177396212,0.0,-0.3428990177396212,0.05088921344743613,0.0025897120452987145,0.05,0.0,0.5,0.7991107702255249,0.5,0.5,7991108.0,263.8473205566406,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63226440.0,0.0,0.0,-0.0,-0.0,213226448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
248400.0,68,-0.3210101151459981,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-9749.1294,60000.0,0.0,0.0,-0.0,0.0,0.0,50250.8706,156539.83544146415,0.0,0.3210101151459981,0.0,-0.3210101151459981,0.05335192419861057,0.002846427815694288,0.05,0.0,0.5,0.7966480851173401,0.5,0.5,7966481.0,263.0341796875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-97491296.0,0.0,0.0,-0.0,-0.0,247491296.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
252000.0,69,-0.32775270879331725,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8693.6449,60000.0,0.0,0.0,-0.0,0.0,0.0,51306.3551,156539.83544146415,0.0,0.32775270879331725,0.0,-0.32775270879331725,0.054927114640371366,0.0030169879227164983,0.05,0.0,0.5,0.7950729131698608,0.5,0.5,7950729.0,262.51409912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-86936448.0,0.0,0.0,-0.0,-0.0,236936448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
255600.0,70,-0.35120577522619234,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5022.305740000001,60000.0,0.0,0.0,-0.0,0.0,0.0,54977.69426,156539.83544146415,0.0,0.35120577522619234,0.0,-0.35120577522619234,0.05620911057541089,0.0031594641116787685,0.05,0.0,0.5,0.793790876865387,0.5,0.5,7937909.0,262.0908203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-50223056.0,0.0,0.0,-0.0,-0.0,200223056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
259200.0,71,-0.32417509611459805,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-9253.683799999999,60000.0,0.0,0.0,-0.0,0.0,0.0,50746.3162,156539.83544146415,0.0,0.32417509611459805,0.0,-0.32417509611459805,0.057377089146343985,0.0032921303589075047,0.05,0.0,0.5,0.7926229238510132,0.5,0.5,7926229.0,261.7051696777344,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-92536840.0,0.0,0.0,-0.0,-0.0,242536832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
262800.0,72,-0.3291311691666239,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8477.86094,60000.0,0.0,0.0,-0.0,0.0,0.0,51522.13906,156539.83544146415,0.0,0.3291311691666239,0.0,-0.3291311691666239,0.05831779748804955,0.0034009655038571584,0.05,0.0,0.5,0.7916821837425232,0.5,0.5,7916822.0,261.3945617675781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-84778608.0,0.0,0.0,-0.0,-0.0,234778608.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
266400.0,73,-0.33338376294329825,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7812.160609999999,60000.0,0.0,0.0,-0.0,0.0,0.0,52187.83939,156539.83544146415,0.0,0.33338376294329825,0.0,-0.33338376294329825,0.05906278716789959,0.003488412828040604,0.05,0.0,0.5,0.7909371852874756,0.5,0.5,7909372.0,261.1485900878906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78121608.0,0.0,0.0,-0.0,-0.0,228121600.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
270000.0,74,-0.3405613611363163,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6688.580569999999,60000.0,0.0,0.0,-0.0,0.0,0.0,53311.41943,156539.83544146415,0.0,0.3405613611363163,0.0,-0.3405613611363163,0.05972212577111702,0.0035667323066211195,0.05,0.0,0.5,0.790277898311615,0.5,0.5,7902778.5,260.930908203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66885804.0,0.0,0.0,-0.0,-0.0,216885808.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
273600.0,75,-0.34071840633781836,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6663.9967400000005,60000.0,0.0,0.0,-0.0,0.0,0.0,53336.00326,156539.83544146415,0.0,0.34071840633781836,0.0,-0.34071840633781836,0.06028745632994792,0.0036345773907353776,0.05,0.0,0.5,0.7897125482559204,0.5,0.5,7897125.5,260.7442321777344,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66639968.0,0.0,0.0,-0.0,-0.0,216639968.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
277200.0,76,-0.3488785196814768,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5386.613940000001,60000.0,0.0,0.0,-0.0,0.0,0.0,54613.38606,156539.83544146415,0.0,0.3488785196814768,0.0,-0.3488785196814768,0.060701756920650385,0.003684703293253727,0.05,0.0,0.5,0.7892982363700867,0.5,0.5,7892982.5,260.6074523925781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-53866140.0,0.0,0.0,-0.0,-0.0,203866144.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
280800.0,77,-0.33670979141733925,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7291.504659999999,60000.0,0.0,0.0,-0.0,0.0,0.0,52708.49534,156539.83544146415,0.0,0.33670979141733925,0.0,-0.33670979141733925,0.061022483987546505,0.0037237435520103696,0.05,0.0,0.5,0.7889775037765503,0.5,0.5,7889775.0,260.5015563964844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-72915048.0,0.0,0.0,-0.0,-0.0,222915040.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
284400.0,78,-0.3394017168779432,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-6870.111091376373,60000.0,0.0,0.0,-0.0,0.0,0.0,53129.88890862363,156539.83544146415,0.0,0.3394017168779432,0.0,-0.3394017168779432,0.06130336342537668,0.003758102367263811,0.05,0.0,0.5,0.7886966466903687,0.5,0.5,7886966.5,260.4088134765625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68701112.0,0.0,0.0,-14158392.0,-14158392.0,232859504.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
288000.0,79,-0.37279832002040164,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-1642.2123311520309,60000.0,0.0,0.0,-0.0,0.0,0.0,58357.78766884797,156539.83544146415,0.0,0.37279832002040164,0.0,-0.37279832002040164,0.060434183242075945,0.003652290504136813,0.05,0.0,0.5,0.7895658016204834,0.5,0.5,7895658.0,260.69580078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-16422123.0,0.0,0.0,-62175568.0,-62175568.0,228597696.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
291600.0,80,-0.498634729011071,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,18056.19842479212,60000.0,0.0,0.0,-0.0,0.0,0.0,78056.19842479212,156539.83544146415,0.0,0.498634729011071,0.0,-0.498634729011071,0.05724821138975977,0.0032773577073266207,0.05,0.0,0.5,0.7927517890930176,0.5,0.5,7927518.0,261.7477111816406,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,30093664.0,0.0,0.0,-100199096.0,-100199096.0,220105440.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
295200.0,81,-0.4847572409821965,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,15883.818732411217,60000.0,0.0,0.0,-0.0,0.0,0.0,75883.81873241122,156539.83544146415,0.0,0.4847572409821965,0.0,-0.4847572409821965,0.05214386490151701,0.0027189826468676575,0.05,0.0,0.5,0.7978561520576477,0.5,0.5,7978561.5,263.43304443359375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,26473032.0,0.0,0.0,-123208088.0,-123208088.0,246735056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
298800.0,82,-0.6357076733585694,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,39513.574576426494,60000.0,0.0,0.0,-0.0,0.0,0.0,99513.5745764265,156539.83544146415,0.0,0.6357076733585694,0.0,-0.6357076733585694,0.046387208542019054,0.0021517731163207656,0.05,1.0,0.5,0.8036127686500549,0.5,0.5,8036128.0,265.3337707519531,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,65855956.0,0.0,0.0,-133882672.0,-133882672.0,218026704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
302400.0,83,-0.49916134250522143,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,18138.63441450769,60000.0,0.0,0.0,-0.0,0.0,0.0,78138.63441450769,156539.83544146415,0.0,0.49916134250522143,0.0,-0.49916134250522143,0.040883819282240164,0.0016714866791028727,0.05,1.0,0.5,0.8091161847114563,0.5,0.5,8091162.0,267.1508483886719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,30231058.0,0.0,0.0,-127616760.0,-127616760.0,247385696.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
306000.0,84,-0.5901474365536395,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,32381.58260430864,60000.0,0.0,0.0,-0.0,0.0,0.0,92381.58260430864,156539.83544146415,0.0,0.5901474365536395,0.0,-0.5901474365536395,0.03577838145586498,0.0012800925796013832,0.05,1.0,0.5,0.8142216205596924,0.5,0.5,8142216.0,268.8365173339844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,53969304.0,0.0,0.0,-105475480.0,-105475480.0,201506176.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
309600.0,85,-0.382698000410277,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-92.5179919978559,60000.0,0.0,0.0,-0.0,0.0,0.0,59907.482008002145,156539.83544146415,0.0,0.382698000410277,0.0,-0.382698000410277,0.03146861751274821,0.0009902738881636434,0.05,1.0,0.5,0.8185313940048218,0.5,0.5,8185314.0,270.259521484375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-925179.9375,0.0,0.0,-71129656.0,-71129656.0,222054832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
313200.0,86,-0.34815195105047125,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-5500.350873934549,60000.0,0.0,0.0,-0.0,0.0,0.0,54499.64912606545,156539.83544146415,0.0,0.34815195105047125,0.0,-0.34815195105047125,0.029088333067304295,0.0008461311206344285,0.05,1.0,0.5,0.8209116458892822,0.5,0.5,8209116.5,271.04541015625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-55003508.0,0.0,0.0,-30031948.0,-30031948.0,235035456.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
316800.0,87,-0.32889414873092865,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8514.96408,60000.0,0.0,0.0,-0.0,0.0,0.0,51485.03592,156539.83544146415,0.0,0.32889414873092865,0.0,-0.32889414873092865,0.029912646944213583,0.0008947664472091703,0.05,1.0,0.5,0.8200873732566833,0.5,0.5,8200873.5,270.77325439453125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-85149640.0,0.0,0.0,-0.0,-0.0,235149648.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
320400.0,88,-0.3350531644682393,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-7550.832769999999,60000.0,0.0,0.0,-0.0,0.0,0.0,52449.16723,156539.83544146415,0.0,0.3350531644682393,0.0,-0.3350531644682393,0.03279834796407388,0.0010757316291724692,0.05,1.0,0.5,0.8172016739845276,0.5,0.5,8172016.5,269.8204650878906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-75508328.0,0.0,0.0,-0.0,-0.0,225508320.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
324000.0,89,-0.33179273776240664,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,-8061.219430000001,60000.0,0.0,0.0,-0.0,0.0,0.0,51938.78057,156539.83544146415,0.0,0.33179273776240664,0.0,-0.33179273776240664,0.03599202802084289,0.00129542608105314,0.05,1.0,0.5,0.8140079975128174,0.5,0.5,8140079.5,268.7659912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-80612192.0,0.0,0.0,-0.0,-0.0,230612192.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True
