time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_coef,rt_soc_l1_prev,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
144000.0,39,0.08978374056657329,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,601199.287672772,14138.837922026287,0.09032102200793041,-14138.837922026287,-0.09032102200793041,156539.83544146415,0.0,0.0,0.08978374056657329,0.036478987689926745,0.001330716542881827,0.05,1.0,-0.0005372814413571181,2.0,0.036210346969248186,-87570.76698083089,0.0,-0.0,-369138.64717483206,-4210.2051871615695,4210.2051871615695,-2399999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4485574.971300012,108777.24670000374,-108777.24670000374,-1027666.2694715665,-30428.203590812394,30428.203590812394,0.5,0.8135210275650024,0.5,0.5,8135210.0,268.60528564453125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-65629820.0,0.0,0.0,-0.0,-0.0,215629824.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
147600.0,40,0.05018055992121432,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,609636.305782772,8437.018110000063,0.05389693994634973,-8437.018110000063,-0.05389693994634973,156539.83544146415,0.0,0.0,0.05018055992121432,0.03833717770249445,0.0014697391941926377,0.05,1.0,-0.003716380025135413,2.0,0.036478987689926745,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2459999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4593389.880750014,107814.90945000201,-107814.90945000201,-1067044.1608115663,-39377.89133999974,39377.89133999974,0.5,0.8116627931594849,0.5,0.5,8116628.0,267.99176025390625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63712528.0,0.0,0.0,-0.0,-0.0,213712528.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
151200.0,41,0.05095770944763283,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,618265.0531527718,8628.747369999764,0.055121735280131694,-8628.747369999764,-0.055121735280131694,156539.83544146415,0.0,0.0,0.05095770944763283,0.04041919061874388,0.0016337109702743535,0.05,1.0,-0.004164025832498863,2.0,0.03833717770249445,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2519999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4700246.143900011,106856.26314999629,-106856.26314999629,-1105271.6765915654,-38227.515779999085,38227.515779999085,0.5,0.8095808029174805,0.5,0.5,8095808.0,267.3043212890625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-57476536.0,0.0,0.0,-0.0,-0.0,207476544.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
154800.0,42,0.05506376089768498,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,627517.3994627715,9252.346309999702,0.05910537904876926,-9252.346309999702,-0.05910537904876926,156539.83544146415,0.0,0.0,0.05506376089768498,0.042439999694286024,0.0018011535740509977,0.05,1.0,-0.004041618151084281,2.0,0.04041919061874388,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2579999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4803984.412350006,103738.26844999567,-103738.26844999567,-1139757.5987315648,-34485.92213999946,34485.92213999946,0.5,0.8075600266456604,0.5,0.5,8075600.0,266.6370849609375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66717284.0,0.0,0.0,-0.0,-0.0,216717280.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
158400.0,43,0.04959235290871988,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,635845.6710827715,8328.271620000014,0.05320225102136544,-8328.271620000014,-0.05320225102136544,156539.83544146415,0.0,0.0,0.04959235290871988,0.044244948750608804,0.0019576154899439997,0.05,1.0,-0.00360989811264556,2.0,0.042439999694286024,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2639999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4912343.0542500075,108358.6419000011,-108358.6419000011,-1179787.9690115647,-40030.370279999916,40030.370279999916,0.5,0.805755078792572,0.5,0.5,8057550.5,266.0411376953125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-91651704.0,0.0,0.0,-0.0,-0.0,241651696.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
162000.0,44,0.03405686055352346,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,641680.500832772,5834.829750000499,0.037273769539526255,-5834.829750000499,-0.037273769539526255,156539.83544146415,0.0,0.0,0.03405686055352346,0.0458534032436102,0.0021025345890211228,0.05,1.0,-0.0032169089860027977,2.0,0.044244948750608804,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2699999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5033168.90550001,120825.85125000216,-120825.85125000216,-1234778.990511564,-54991.02149999933,54991.02149999933,0.5,0.8041465878486633,0.5,0.5,8041466.0,265.51007080078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-61678788.0,0.0,0.0,-0.0,-0.0,211678784.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
165600.0,45,0.052911242066862235,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,650512.6220227723,8832.121190000325,0.056420917813619215,-8832.121190000325,-0.056420917813619215,156539.83544146415,0.0,0.0,0.052911242066862235,0.04760824111698869,0.0022665446222533327,0.05,1.0,-0.0035096757467569795,2.0,0.0458534032436102,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2759999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5139008.299550008,105839.39404999837,-105839.39404999837,-1271786.2633715644,-37007.272860000376,37007.272860000376,0.5,0.802391767501831,0.5,0.5,8023917.5,264.9306640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-53462048.0,0.0,0.0,-0.0,-0.0,203462048.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
169200.0,46,0.05735588392991603,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,660166.4172027718,9653.795179999433,0.061669894776459844,-9653.795179999433,-0.061669894776459844,156539.83544146415,0.0,0.0,0.05735588392991603,0.0497652465402606,0.0024765797632129195,0.05,1.0,-0.004314010846543814,2.0,0.04760824111698869,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2819999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5240739.323650006,101731.02409999818,-101731.02409999818,-1303863.4922915655,-32077.22892000107,32077.22892000107,0.5,0.8002347350120544,0.5,0.5,8002347.5,264.2184753417969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-74736360.0,0.0,0.0,-0.0,-0.0,224736352.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
172800.0,47,0.04294115017286478,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,667692.7813527713,7526.364149999572,0.048079545559596225,-7526.364149999572,-0.048079545559596225,156539.83544146415,0.0,0.0,0.04294115017286478,0.05233444423362632,0.002738894053242543,0.05,0.0,-0.0051383953867314425,2.0,0.0497652465402606,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2879999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5353107.5029000025,112368.17924999632,-112368.17924999632,-1348705.3073915658,-44841.81510000024,44841.81510000024,0.5,0.797665536403656,0.5,0.5,7976655.5,263.37017822265625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-56107568.0,0.0,0.0,-0.0,-0.0,206107568.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
176400.0,48,0.05457475099140301,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,677082.0246427708,9389.243289999431,0.059979897535476875,-9389.243289999431,-0.059979897535476875,156539.83544146415,0.0,0.0,0.05457475099140301,0.055037017505663255,0.0030290732959186834,0.05,0.0,-0.005405146544073869,2.0,0.05233444423362632,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2939999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5456161.286450004,103053.78355000168,-103053.78355000168,-1382369.8476515668,-33664.540260001086,33664.540260001086,0.5,0.794963002204895,0.5,0.5,7949630.0,262.47784423828125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-70131064.0,0.0,0.0,-0.0,-0.0,220131056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
180000.0,49,0.04606130316807535,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,685068.9183127709,7986.893670000136,0.05102147736054521,-7986.893670000136,-0.05102147736054521,156539.83544146415,0.0,0.0,0.04606130316807535,0.057517104601898184,0.003308217321785697,0.05,0.0,-0.004960174192469857,2.0,0.055037017505663255,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2999999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5566226.8181000035,110065.53164999932,-110065.53164999932,-1424448.485631566,-42078.637979999185,42078.637979999185,0.5,0.7924829125404358,0.5,0.5,7924829.0,261.65899658203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-54560712.0,0.0,0.0,-0.0,-0.0,204560704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
183600.0,50,0.05665310131108821,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,694612.8472527714,9543.928940000478,0.06096805272016077,-9543.928940000478,-0.06096805272016077,156539.83544146415,0.0,0.0,0.05665310131108821,0.059674580306434466,0.003561055534749096,0.05,0.0,-0.004314951409072565,2.0,0.057517104601898184,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-3059999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5668507.173400003,102280.35529999994,-102280.35529999994,-1457184.9119915655,-32736.42635999946,32736.42635999946,0.5,0.790325403213501,0.5,0.5,7903254.0,260.9466552734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-86027408.0,0.0,0.0,-0.0,-0.0,236027408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
187200.0,51,0.03737278153474013,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,701010.1068527709,6397.259599999525,0.040866655966248853,-6397.259599999525,-0.040866655966248853,156539.83544146415,0.0,0.0,0.03737278153474013,0.06142151752218883,0.0037726028147285493,0.05,0.0,-0.0034938744315087256,2.0,0.059674580306434466,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-3119999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5786520.875400001,118013.70199999772,-118013.70199999772,-1508801.354391566,-51616.442400000524,51616.442400000524,0.5,0.7885785102844238,0.5,0.5,7885785.0,260.3698425292969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-67117144.0,0.0,0.0,-0.0,-0.0,217117152.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
190800.0,52,0.05045576221841763,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,709298.3923127704,8288.28545999946,0.05294681342052865,-8288.28545999946,-0.05294681342052865,156539.83544146415,0.0,0.0,0.05045576221841763,0.06266704312324434,0.003927158293810565,0.05,0.0,-0.0024910512021110165,2.0,0.06142151752218883,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-3179999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,5895079.448099997,108558.57269999571,-108558.57269999571,-1549071.641631567,-40270.28724000091,40270.28724000091,0.5,0.7873329520225525,0.5,0.5,7873329.5,259.9586181640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78315248.0,0.0,0.0,-0.0,-0.0,228315248.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
194400.0,53,0.043981199963784745,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,716466.8678827704,7168.47557000001,0.045793299512446206,-7168.47557000001,-0.045793299512446206,156539.83544146415,0.0,0.0,0.043981199963784745,0.06357309289757507,0.00404153814056371,0.05,0.0,-0.001812099548661461,2.0,0.06266704312324434,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-3239999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6009237.070249993,114157.62214999646,-114157.62214999646,-1596060.7882115669,-46989.14657999994,46989.14657999994,0.5,0.7864269018173218,0.5,0.5,7864269.0,259.6594543457031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-82725616.0,0.0,0.0,-0.0,-0.0,232725616.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
198000.0,54,0.05560431538578452,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,725351.9634711746,8885.09558840422,0.05675932623377948,-8885.09558840422,-0.05675932623377948,156539.83544146415,0.0,0.0,0.05560431538578452,0.06415059832157255,0.0041152992650157465,0.05,0.0,-0.001155010847994964,2.0,0.06357309289757507,-87570.76698083089,0.0,-0.0,-370679.8310665494,-1541.1838917173445,1541.1838917173445,-3299999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6125599.879549997,116362.80930000357,-116362.80930000357,-1641997.3180314451,-45936.529819878284,45936.529819878284,0.5,0.785849392414093,0.5,0.5,7858494.0,259.4687805175781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68934800.0,0.0,0.0,-13690254.0,-13690254.0,232625056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
201600.0,55,0.12826105350997086,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,744976.5503973255,19624.58692615095,0.12536481126869004,-19624.58692615095,-0.12536481126869004,156539.83544146415,0.0,0.0,0.12826105350997086,0.06270247720093214,0.003931600647133415,0.05,0.0,0.002896242241280822,2.0,0.06415059832157255,-87570.76698083089,0.0,-0.0,-379884.89727808593,-9205.066211536527,9205.066211536527,-3359999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6241912.408399995,116312.52884999849,-116312.52884999849,-1669480.1937437577,-27482.875712312525,27482.875712312525,0.5,0.7872975468635559,0.5,0.5,7872975.0,259.9468994140625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-20299894.0,0.0,0.0,-64742944.0,-64742944.0,235042832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
205200.0,56,0.22296586859757964,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,778501.0491335157,33524.498736190144,0.21415953735767249,-33524.498736190144,-0.21415953735767249,156539.83544146415,0.0,0.0,0.22296586859757964,0.05829931158097856,0.0033988097308160214,0.05,0.0,0.00880633123990715,2.0,0.06270247720093214,-87570.76698083089,0.0,-0.0,-400463.42176357313,-20578.5244854872,20578.5244854872,-3419999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6359433.8261499945,117521.41774999909,-117521.41774999909,-1672898.5882720803,-3418.3945283226203,3418.3945283226203,0.5,0.7917006611824036,0.5,0.5,7917007.0,261.4007263183594,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,38439972.0,0.0,0.0,-103495200.0,-103495200.0,215055232.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
208800.0,57,0.1641504221753627,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,802176.6501555577,23675.601022041985,0.1512432982650933,-23675.601022041985,-0.1512432982650933,156539.83544146415,0.0,0.0,0.1641504221753627,0.05184574962584387,0.00268798175426569,0.05,0.0,0.01290712391026938,2.0,0.05829931158097856,-87570.76698083089,0.0,-0.0,-429374.2362601697,-28910.814496596577,28910.814496596577,-3479999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6466961.438299999,107527.61215000413,-107527.61215000413,-1667839.7849034416,5058.803368638735,-5058.803368638735,0.5,0.7981542348861694,0.5,0.5,7981542.5,263.5315246582031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,75984000.0,0.0,0.0,-130257192.0,-130257192.0,204273184.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
212400.0,58,0.12265784078495881,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,819140.1953127772,16963.545157219516,0.10836567643871578,-16963.545157219516,-0.10836567643871578,156539.83544146415,0.0,0.0,0.12265784078495881,0.04469966745272236,0.0019980602703839664,0.05,1.0,0.01429216434624303,2.0,0.05184574962584387,-87586.11322934888,-15.346248517991626,15.346248517991626,-462265.51878799667,-32891.28252782696,32891.28252782696,-3539999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6569098.03365,102136.59535000101,-102136.59535000101,-1660106.206319877,7733.578583564609,-7733.578583564609,0.5,0.8053003549575806,0.5,0.5,8053003.5,265.8909912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,52156912.0,-683898.875,-683898.875,-133144800.0,-133144800.0,231671792.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
216000.0,59,0.1929685302033614,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,847366.9500518307,28226.754739053547,0.18031675234262362,-28226.754739053547,-0.18031675234262362,156539.83544146415,0.0,0.0,0.1929685302033614,0.03837377852235346,0.001472546878082636,0.05,1.0,0.01265177786073779,2.0,0.04469966745272236,-88173.83144517621,-587.7182158273354,587.7182158273354,-493969.1198802559,-31703.601092259225,31703.601092259225,-3599999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6684933.9263,115835.89265000075,-115835.89265000075,-1655424.0249227367,4682.181397140259,-4682.181397140259,0.5,0.8116261959075928,0.5,0.5,8116262.0,267.9796447753906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,58740084.0,-2958181.25,-2958181.25,-119103632.0,-119103632.0,213321728.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
219600.0,60,0.152844001879506,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,869757.9618160438,22391.011764213094,0.143037148985543,-22391.011764213094,-0.143037148985543,156539.83544146415,0.0,0.0,0.152844001879506,0.03347035207537197,0.0011202644680493566,0.05,1.0,0.009806852893962992,2.0,0.03837377852235346,-89389.56644382728,-1215.7349986510671,1215.7349986510671,-522417.950570078,-28448.83068982209,28448.83068982209,-3659999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6791594.791699996,106660.86539999582,-106660.86539999582,-1650029.3128700508,5394.712052685907,-5394.712052685907,0.5,0.8165296316146851,0.5,0.5,8165296.5,269.5986328125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,16717437.0,-4117247.75,-4117247.75,-107312776.0,-107312776.0,244712592.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
223200.0,61,0.2371749321046281,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,905909.2749352127,36151.31311916886,0.2309400225010913,-36151.31311916886,-0.2309400225010913,156539.83544146415,0.0,0.0,0.2371749321046281,0.030352897273603574,0.0009212983729019313,0.05,1.0,0.006234909603536787,2.0,0.03347035207537197,-90847.7743521906,-1458.2079083633143,1458.2079083633143,-545280.748856497,-22862.798286419013,22862.798286419013,-3719999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,6913951.086199995,122356.29449999891,-122356.29449999891,-1651913.2880560996,-1883.975186048774,1883.975186048774,0.5,0.8196470737457275,0.5,0.5,8196471.0,270.6279296875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,11178601.0,-4226387.5,-4226387.5,-71965664.0,-71965664.0,215013456.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
226800.0,62,0.17104343219039136,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,932425.3347634057,26516.059828193043,0.1693885760989467,-26516.059828193043,-0.1693885760989467,156539.83544146415,0.0,0.0,0.17104343219039136,0.02952546922788124,0.000871753333126562,0.05,1.0,0.0016548560914446675,2.0,0.030352897273603574,-91284.87142773018,-437.0970755395829,437.0970755395829,-558584.811069736,-13304.062213239027,13304.062213239027,-3779999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7021457.810449995,107506.72424999997,-107506.72424999997,-1659162.793189128,-7249.505133028375,7249.505133028375,0.5,0.8204745054244995,0.5,0.5,8204745.5,270.901123046875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-55666944.0,0.0,0.0,-30085904.0,-30085904.0,235752848.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
230400.0,63,0.07274942057381793,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,944679.486727725,12254.151964319288,0.07828136480251734,-12254.151964319288,-0.07828136480251734,156539.83544146415,0.0,0.0,0.07274942057381793,0.03229144134223094,0.0010427371839587416,0.05,1.0,-0.005531944228699404,2.0,0.02952546922788124,-91284.87142773018,0.0,-0.0,-562748.6943513927,-4163.883281656657,4163.883281656657,-3839999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7139334.233599998,117876.42315000296,-117876.42315000296,-1700621.181093152,-41458.387904023984,41458.387904023984,0.5,0.8177085518836975,0.5,0.5,8177085.5,269.9878845214844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66517616.0,0.0,0.0,-0.0,-0.0,216517616.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
234000.0,64,0.04285571243869873,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,953027.7251577249,8348.23842999991,0.05332980200507247,-8348.23842999991,-0.05332980200507247,156539.83544146415,0.0,0.0,0.04285571243869873,0.037528486125417815,0.0014083872708656774,0.05,1.0,-0.010474089566373745,2.0,0.03229144134223094,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-3899999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7247593.041449994,108258.80784999579,-108258.80784999579,-1740531.7505131525,-39910.56942000054,39910.56942000054,0.5,0.8124715089797974,0.5,0.5,8124715.0,268.25872802734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68243664.0,0.0,0.0,-0.0,-0.0,218243664.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
237600.0,65,0.041861495338580544,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,961203.3588577248,8175.633699999889,0.05222717704374393,-8175.633699999889,-0.05222717704374393,156539.83544146415,0.0,0.0,0.041861495338580544,0.04271132697799951,0.0018242574522215887,0.05,1.0,-0.010365681705163388,2.0,0.037528486125417815,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-3959999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7356714.872949993,109121.83149999939,-109121.83149999939,-1781477.948313153,-40946.197800000664,40946.197800000664,0.5,0.807288646697998,0.5,0.5,8072886.5,266.5474548339844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-79617408.0,0.0,0.0,-0.0,-0.0,229617408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
241200.0,66,0.03585349885770054,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,968241.6182977252,7038.259440000402,0.04496145929981036,-7038.259440000402,-0.04496145929981036,156539.83544146415,0.0,0.0,0.03585349885770054,0.04726530719905442,0.0022340092646209856,0.05,1.0,-0.00910796044210982,2.0,0.04271132697799951,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4019999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7471523.575749997,114808.70280000381,-114808.70280000381,-1829248.391673153,-47770.44335999992,47770.44335999992,0.5,0.8027346730232239,0.5,0.5,8027347.0,265.0438537597656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-95259272.0,0.0,0.0,-0.0,-0.0,245259280.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
244800.0,67,0.027721386522533364,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,973715.6909577257,5474.072660000529,0.03496919901929679,-5474.072660000529,-0.03496919901929679,156539.83544146415,0.0,0.0,0.027721386522533364,0.05088921344743613,0.0025897120452987145,0.05,0.0,-0.007247812496763428,2.0,0.04726530719905442,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4079999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7594153.212450001,122629.63670000434,-122629.63670000434,-1886403.9557131522,-57155.56403999915,57155.56403999915,0.5,0.7991107702255249,0.5,0.5,7991108.0,263.8473205566406,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63226440.0,0.0,0.0,-0.0,-0.0,213226448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
