time,buy_yuan_per_kwh,sell_yuan_per_kwh,band
3178800,0.98555,0.1875,P
3182400,0.98555,0.1875,P
3186000,0.63457,0.1875,F
3189600,0.63457,0.1875,F
3193200,0.63457,0.1875,F
3196800,0.63457,0.1875,F
3200400,0.63457,0.1875,F
3204000,0.28359,0.1875,V
3207600,0.28359,0.1875,V
3211200,0.28359,0.1875,V
3214800,0.28359,0.1875,V
3218400,0.63457,0.1875,F
3222000,0.98555,0.1875,P
3225600,0.98555,0.1875,P
3229200,0.63457,0.1875,F
3232800,0.28359,0.1875,V
3236400,0.18331,0.1875,D
3240000,0.18331,0.1875,D
3243600,0.18331,0.1875,D
3247200,0.28359,0.1875,V
3250800,0.63457,0.1875,F
3254400,1.13597,0.1875,S
3258000,1.13597,0.1875,S
3261600,1.13597,0.1875,S
3265200,0.98555,0.1875,P
3268800,0.98555,0.1875,P
3272400,0.63457,0.1875,F
3276000,0.63457,0.1875,F
3279600,0.63457,0.1875,F
3283200,0.63457,0.1875,F
3286800,0.63457,0.1875,F
3290400,0.28359,0.1875,V
3294000,0.28359,0.1875,V
3297600,0.28359,0.1875,V
3301200,0.28359,0.1875,V
3304800,0.63457,0.1875,F
3308400,0.98555,0.1875,P
3312000,0.98555,0.1875,P
3315600,0.63457,0.1875,F
3319200,0.28359,0.1875,V
3322800,0.18331,0.1875,D
3326400,0.18331,0.1875,D
3330000,0.18331,0.1875,D
3333600,0.28359,0.1875,V
3337200,0.63457,0.1875,F
3340800,1.13597,0.1875,S
3344400,1.13597,0.1875,S
3348000,1.13597,0.1875,S
3351600,0.98555,0.1875,P
3355200,0.98555,0.1875,P
3358800,0.63457,0.1875,F
3362400,0.63457,0.1875,F
3366000,0.63457,0.1875,F
3369600,0.63457,0.1875,F
3373200,0.63457,0.1875,F
3376800,0.28359,0.1875,V
3380400,0.28359,0.1875,V
3384000,0.28359,0.1875,V
3387600,0.28359,0.1875,V
3391200,0.63457,0.1875,F
3394800,0.98555,0.1875,P
3398400,0.98555,0.1875,P
3402000,0.63457,0.1875,F
3405600,0.28359,0.1875,V
3409200,0.18331,0.1875,D
3412800,0.18331,0.1875,D
3416400,0.18331,0.1875,D
3420000,0.28359,0.1875,V
3423600,0.63457,0.1875,F
3427200,1.13597,0.1875,S
3430800,1.13597,0.1875,S
3434400,1.13597,0.1875,S
3438000,0.98555,0.1875,P
3441600,0.98555,0.1875,P
3445200,0.63457,0.1875,F
3448800,0.63457,0.1875,F
3452400,0.63457,0.1875,F
3456000,0.63457,0.1875,F
3459600,0.63457,0.1875,F
3463200,0.28359,0.1875,V
3466800,0.28359,0.1875,V
3470400,0.28359,0.1875,V
3474000,0.28359,0.1875,V
3477600,0.63457,0.1875,F
3481200,0.98555,0.1875,P
3484800,0.98555,0.1875,P
3488400,0.63457,0.1875,F
3492000,0.28359,0.1875,V
3495600,0.18331,0.1875,D
3499200,0.18331,0.1875,D
3502800,0.18331,0.1875,D
3506400,0.28359,0.1875,V
3510000,0.63457,0.1875,F
3513600,1.13597,0.1875,S
3517200,1.13597,0.1875,S
3520800,1.13597,0.1875,S
3524400,0.98555,0.1875,P
3528000,0.98555,0.1875,P
3531600,0.63457,0.1875,F
3535200,0.63457,0.1875,F
3538800,0.63457,0.1875,F
3542400,0.63457,0.1875,F
3546000,0.63457,0.1875,F
3549600,0.28359,0.1875,V
3553200,0.28359,0.1875,V
3556800,0.28359,0.1875,V
3560400,0.28359,0.1875,V
3564000,0.63457,0.1875,F
3567600,0.98555,0.1875,P
3571200,0.98555,0.1875,P
3574800,0.63457,0.1875,F
3578400,0.28359,0.1875,V
3582000,0.18331,0.1875,D
3585600,0.18331,0.1875,D
3589200,0.18331,0.1875,D
3592800,0.28359,0.1875,V
3596400,0.63457,0.1875,F
3600000,1.13597,0.1875,S
3603600,1.13597,0.1875,S
3607200,1.13597,0.1875,S
3610800,0.98555,0.1875,P
3614400,0.98555,0.1875,P
3618000,0.63457,0.1875,F
3621600,0.63457,0.1875,F
3625200,0.63457,0.1875,F
3628800,0.63457,0.1875,F
3632400,0.63457,0.1875,F
3636000,0.28359,0.1875,V
3639600,0.28359,0.1875,V
3643200,0.28359,0.1875,V
3646800,0.28359,0.1875,V
3650400,0.63457,0.1875,F
3654000,0.98555,0.1875,P
3657600,0.98555,0.1875,P
3661200,0.63457,0.1875,F
3664800,0.28359,0.1875,V
3668400,0.18331,0.1875,D
3672000,0.18331,0.1875,D
3675600,0.18331,0.1875,D
3679200,0.28359,0.1875,V
3682800,0.63457,0.1875,F
3686400,1.13597,0.1875,S
3690000,1.13597,0.1875,S
3693600,1.13597,0.1875,S
3697200,0.98555,0.1875,P
3700800,0.98555,0.1875,P
3704400,0.63457,0.1875,F
3708000,0.63457,0.1875,F
3711600,0.63457,0.1875,F
3715200,0.63457,0.1875,F
3718800,0.63457,0.1875,F
3722400,0.28359,0.1875,V
3726000,0.28359,0.1875,V
3729600,0.28359,0.1875,V
3733200,0.28359,0.1875,V
3736800,0.63457,0.1875,F
3740400,0.98555,0.1875,P
3744000,0.98555,0.1875,P
3747600,0.63457,0.1875,F
3751200,0.28359,0.1875,V
3754800,0.18331,0.1875,D
3758400,0.18331,0.1875,D
3762000,0.18331,0.1875,D
3765600,0.28359,0.1875,V
3769200,0.63457,0.1875,F
3772800,1.13597,0.1875,S
3776400,1.13597,0.1875,S
3780000,1.13597,0.1875,S
3783600,0.98555,0.1875,P
3787200,0.98555,0.1875,P
3790800,0.63457,0.1875,F
3794400,0.63457,0.1875,F
3798000,0.63457,0.1875,F
3801600,0.63457,0.1875,F
3805200,0.63457,0.1875,F
3808800,0.28359,0.1875,V
3812400,0.28359,0.1875,V
3816000,0.28359,0.1875,V
3819600,0.28359,0.1875,V
3823200,0.63457,0.1875,F
3826800,0.98555,0.1875,P
3830400,0.98555,0.1875,P
3834000,0.63457,0.1875,F
3837600,0.28359,0.1875,V
3841200,0.18331,0.1875,D
3844800,0.18331,0.1875,D
3848400,0.18331,0.1875,D
3852000,0.28359,0.1875,V
3855600,0.63457,0.1875,F
3859200,1.13597,0.1875,S
3862800,1.13597,0.1875,S
3866400,1.13597,0.1875,S
3870000,0.98555,0.1875,P
3873600,0.98555,0.1875,P
3877200,0.63457,0.1875,F
3880800,0.63457,0.1875,F
3884400,0.63457,0.1875,F
3888000,0.63457,0.1875,F
3891600,0.63457,0.1875,F
3895200,0.28359,0.1875,V
3898800,0.28359,0.1875,V
3902400,0.28359,0.1875,V
3906000,0.28359,0.1875,V
3909600,0.63457,0.1875,F
3913200,0.98555,0.1875,P
3916800,0.98555,0.1875,P
3920400,0.63457,0.1875,F
3924000,0.28359,0.1875,V
3927600,0.18331,0.1875,D
3931200,0.18331,0.1875,D
3934800,0.18331,0.1875,D
3938400,0.28359,0.1875,V
3942000,0.63457,0.1875,F
3945600,1.13597,0.1875,S
3949200,1.13597,0.1875,S
3952800,1.13597,0.1875,S
3956400,0.98555,0.1875,P
3960000,0.98555,0.1875,P
3963600,0.63457,0.1875,F
3967200,0.63457,0.1875,F
3970800,0.63457,0.1875,F
3974400,0.63457,0.1875,F
3978000,0.63457,0.1875,F
3981600,0.28359,0.1875,V
3985200,0.28359,0.1875,V
3988800,0.28359,0.1875,V
3992400,0.28359,0.1875,V
3996000,0.63457,0.1875,F
3999600,0.98555,0.1875,P
4003200,0.98555,0.1875,P
4006800,0.63457,0.1875,F
4010400,0.28359,0.1875,V
4014000,0.18331,0.1875,D
4017600,0.18331,0.1875,D
4021200,0.18331,0.1875,D
4024800,0.28359,0.1875,V
4028400,0.63457,0.1875,F
4032000,1.13597,0.1875,S
4035600,1.13597,0.1875,S
4039200,1.13597,0.1875,S
4042800,0.98555,0.1875,P
4046400,0.98555,0.1875,P
4050000,0.63457,0.1875,F
4053600,0.63457,0.1875,F
4057200,0.63457,0.1875,F
4060800,0.63457,0.1875,F
4064400,0.63457,0.1875,F
4068000,0.28359,0.1875,V
4071600,0.28359,0.1875,V
4075200,0.28359,0.1875,V
4078800,0.28359,0.1875,V
4082400,0.63457,0.1875,F
4086000,0.98555,0.1875,P
4089600,0.98555,0.1875,P
4093200,0.63457,0.1875,F
4096800,0.28359,0.1875,V
4100400,0.18331,0.1875,D
4104000,0.18331,0.1875,D
4107600,0.18331,0.1875,D
4111200,0.28359,0.1875,V
4114800,0.63457,0.1875,F
4118400,1.13597,0.1875,S
4122000,1.13597,0.1875,S
4125600,1.13597,0.1875,S
4129200,0.98555,0.1875,P
4132800,0.98555,0.1875,P
4136400,0.63457,0.1875,F
4140000,0.63457,0.1875,F
4143600,0.63457,0.1875,F
4147200,0.63457,0.1875,F
4150800,0.63457,0.1875,F
4154400,0.28359,0.1875,V
4158000,0.28359,0.1875,V
4161600,0.28359,0.1875,V
4165200,0.28359,0.1875,V
4168800,0.63457,0.1875,F
4172400,0.98555,0.1875,P
4176000,0.98555,0.1875,P
4179600,0.63457,0.1875,F
4183200,0.28359,0.1875,V
4186800,0.18331,0.1875,D
4190400,0.18331,0.1875,D
4194000,0.18331,0.1875,D
4197600,0.28359,0.1875,V
4201200,0.63457,0.1875,F
4204800,1.13597,0.1875,S
4208400,1.13597,0.1875,S
4212000,1.13597,0.1875,S
4215600,0.98555,0.1875,P
4219200,0.98555,0.1875,P
4222800,0.63457,0.1875,F
4226400,0.63457,0.1875,F
4230000,0.63457,0.1875,F
4233600,0.63457,0.1875,F
4237200,0.63457,0.1875,F
4240800,0.28359,0.1875,V
4244400,0.28359,0.1875,V
4248000,0.28359,0.1875,V
4251600,0.28359,0.1875,V
4255200,0.63457,0.1875,F
4258800,0.98555,0.1875,P
4262400,0.98555,0.1875,P
4266000,0.63457,0.1875,F
4269600,0.28359,0.1875,V
4273200,0.18331,0.1875,D
4276800,0.18331,0.1875,D
4280400,0.18331,0.1875,D
4284000,0.28359,0.1875,V
4287600,0.63457,0.1875,F
4291200,1.13597,0.1875,S
4294800,1.13597,0.1875,S
4298400,1.13597,0.1875,S
4302000,0.98555,0.1875,P
4305600,0.98555,0.1875,P
4309200,0.63457,0.1875,F
4312800,0.63457,0.1875,F
4316400,0.63457,0.1875,F
4320000,0.63457,0.1875,F
4323600,0.63457,0.1875,F
4327200,0.28359,0.1875,V
4330800,0.28359,0.1875,V
4334400,0.28359,0.1875,V
4338000,0.28359,0.1875,V
4341600,0.63457,0.1875,F
4345200,0.98555,0.1875,P
4348800,0.98555,0.1875,P
4352400,0.63457,0.1875,F
4356000,0.28359,0.1875,V
4359600,0.18331,0.1875,D
4363200,0.18331,0.1875,D
4366800,0.18331,0.1875,D
4370400,0.28359,0.1875,V
4374000,0.63457,0.1875,F
4377600,1.13597,0.1875,S
4381200,1.13597,0.1875,S
4384800,1.13597,0.1875,S
4388400,0.98555,0.1875,P
4392000,0.98555,0.1875,P
4395600,0.63457,0.1875,F
4399200,0.63457,0.1875,F
4402800,0.63457,0.1875,F
4406400,0.63457,0.1875,F
4410000,0.63457,0.1875,F
4413600,0.28359,0.1875,V
4417200,0.28359,0.1875,V
4420800,0.28359,0.1875,V
4424400,0.28359,0.1875,V
4428000,0.63457,0.1875,F
4431600,0.98555,0.1875,P
4435200,0.98555,0.1875,P
4438800,0.63457,0.1875,F
4442400,0.28359,0.1875,V
4446000,0.18331,0.1875,D
4449600,0.18331,0.1875,D
4453200,0.18331,0.1875,D
4456800,0.28359,0.1875,V
4460400,0.63457,0.1875,F
4464000,1.13597,0.1875,S
4467600,1.13597,0.1875,S
4471200,1.13597,0.1875,S
4474800,0.98555,0.1875,P
4478400,0.98555,0.1875,P
4482000,0.63457,0.1875,F
4485600,0.63457,0.1875,F
4489200,0.63457,0.1875,F
4492800,0.63457,0.1875,F
4496400,0.63457,0.1875,F
4500000,0.28359,0.1875,V
4503600,0.28359,0.1875,V
4507200,0.28359,0.1875,V
4510800,0.28359,0.1875,V
4514400,0.63457,0.1875,F
4518000,0.98555,0.1875,P
4521600,0.98555,0.1875,P
4525200,0.63457,0.1875,F
4528800,0.28359,0.1875,V
4532400,0.18331,0.1875,D
4536000,0.18331,0.1875,D
4539600,0.18331,0.1875,D
4543200,0.28359,0.1875,V
4546800,0.63457,0.1875,F
4550400,1.13597,0.1875,S
4554000,1.13597,0.1875,S
4557600,1.13597,0.1875,S
4561200,0.98555,0.1875,P
4564800,0.98555,0.1875,P
4568400,0.63457,0.1875,F
4572000,0.63457,0.1875,F
4575600,0.63457,0.1875,F
4579200,0.63457,0.1875,F
4582800,0.63457,0.1875,F
4586400,0.28359,0.1875,V
4590000,0.28359,0.1875,V
4593600,0.28359,0.1875,V
4597200,0.28359,0.1875,V
4600800,0.63457,0.1875,F
4604400,0.98555,0.1875,P
4608000,0.98555,0.1875,P
4611600,0.63457,0.1875,F
4615200,0.28359,0.1875,V
4618800,0.18331,0.1875,D
4622400,0.18331,0.1875,D
4626000,0.18331,0.1875,D
4629600,0.28359,0.1875,V
4633200,0.63457,0.1875,F
4636800,1.13597,0.1875,S
4640400,1.13597,0.1875,S
4644000,1.13597,0.1875,S
4647600,0.98555,0.1875,P
4651200,0.98555,0.1875,P
4654800,0.63457,0.1875,F
4658400,0.63457,0.1875,F
4662000,0.63457,0.1875,F
4665600,0.63457,0.1875,F
4669200,0.63457,0.1875,F
4672800,0.28359,0.1875,V
4676400,0.28359,0.1875,V
4680000,0.28359,0.1875,V
4683600,0.28359,0.1875,V
4687200,0.63457,0.1875,F
4690800,0.98555,0.1875,P
4694400,0.98555,0.1875,P
4698000,0.63457,0.1875,F
4701600,0.28359,0.1875,V
4705200,0.18331,0.1875,D
4708800,0.18331,0.1875,D
4712400,0.18331,0.1875,D
4716000,0.28359,0.1875,V
4719600,0.63457,0.1875,F
4723200,1.13597,0.1875,S
4726800,1.13597,0.1875,S
4730400,1.13597,0.1875,S
4734000,0.98555,0.1875,P
4737600,0.98555,0.1875,P
4741200,0.63457,0.1875,F
4744800,0.63457,0.1875,F
4748400,0.63457,0.1875,F
4752000,0.63457,0.1875,F
4755600,0.63457,0.1875,F
4759200,0.28359,0.1875,V
4762800,0.28359,0.1875,V
4766400,0.28359,0.1875,V
4770000,0.28359,0.1875,V
4773600,0.63457,0.1875,F
4777200,0.98555,0.1875,P
4780800,0.98555,0.1875,P
4784400,0.63457,0.1875,F
4788000,0.28359,0.1875,V
4791600,0.18331,0.1875,D
4795200,0.18331,0.1875,D
4798800,0.18331,0.1875,D
4802400,0.28359,0.1875,V
4806000,0.63457,0.1875,F
4809600,1.13597,0.1875,S
4813200,1.13597,0.1875,S
4816800,1.13597,0.1875,S
4820400,0.98555,0.1875,P
4824000,0.98555,0.1875,P
4827600,0.63457,0.1875,F
4831200,0.63457,0.1875,F
4834800,0.63457,0.1875,F
4838400,0.63457,0.1875,F
4842000,0.63457,0.1875,F
4845600,0.28359,0.1875,V
4849200,0.28359,0.1875,V
4852800,0.28359,0.1875,V
4856400,0.28359,0.1875,V
4860000,0.63457,0.1875,F
4863600,0.98555,0.1875,P
4867200,0.98555,0.1875,P
4870800,0.63457,0.1875,F
4874400,0.28359,0.1875,V
4878000,0.18331,0.1875,D
4881600,0.18331,0.1875,D
4885200,0.18331,0.1875,D
4888800,0.28359,0.1875,V
4892400,0.63457,0.1875,F
4896000,1.13597,0.1875,S
4899600,1.13597,0.1875,S
4903200,1.13597,0.1875,S
4906800,0.98555,0.1875,P
4910400,0.98555,0.1875,P
4914000,0.63457,0.1875,F
4917600,0.63457,0.1875,F
4921200,0.63457,0.1875,F
4924800,0.63457,0.1875,F
4928400,0.63457,0.1875,F
4932000,0.28359,0.1875,V
4935600,0.28359,0.1875,V
4939200,0.28359,0.1875,V
4942800,0.28359,0.1875,V
4946400,0.63457,0.1875,F
4950000,0.98555,0.1875,P
4953600,0.98555,0.1875,P
4957200,0.63457,0.1875,F
4960800,0.28359,0.1875,V
4964400,0.18331,0.1875,D
4968000,0.18331,0.1875,D
4971600,0.18331,0.1875,D
4975200,0.28359,0.1875,V
4978800,0.63457,0.1875,F
4982400,1.13597,0.1875,S
4986000,1.13597,0.1875,S
4989600,1.13597,0.1875,S
4993200,0.98555,0.1875,P
4996800,0.98555,0.1875,P
5000400,0.63457,0.1875,F
5004000,0.63457,0.1875,F
5007600,0.63457,0.1875,F
5011200,0.63457,0.1875,F
5014800,0.63457,0.1875,F
5018400,0.28359,0.1875,V
5022000,0.28359,0.1875,V
5025600,0.28359,0.1875,V
5029200,0.28359,0.1875,V
5032800,0.63457,0.1875,F
5036400,0.98555,0.1875,P
5040000,0.98555,0.1875,P
5043600,0.63457,0.1875,F
5047200,0.28359,0.1875,V
5050800,0.18331,0.1875,D
5054400,0.18331,0.1875,D
5058000,0.18331,0.1875,D
5061600,0.28359,0.1875,V
5065200,0.63457,0.1875,F
5068800,1.13597,0.1875,S
5072400,1.13597,0.1875,S
5076000,1.13597,0.1875,S
5079600,0.98555,0.1875,P
5083200,0.98555,0.1875,P
5086800,0.63457,0.1875,F
5090400,0.63457,0.1875,F
5094000,0.63457,0.1875,F
5097600,0.63457,0.1875,F
5101200,0.63457,0.1875,F
5104800,0.28359,0.1875,V
5108400,0.28359,0.1875,V
5112000,0.28359,0.1875,V
5115600,0.28359,0.1875,V
5119200,0.63457,0.1875,F
5122800,0.98555,0.1875,P
5126400,0.98555,0.1875,P
5130000,0.63457,0.1875,F
5133600,0.28359,0.1875,V
5137200,0.18331,0.1875,D
5140800,0.18331,0.1875,D
5144400,0.18331,0.1875,D
5148000,0.28359,0.1875,V
5151600,0.63457,0.1875,F
5155200,1.13597,0.1875,S
5158800,1.13597,0.1875,S
5162400,1.13597,0.1875,S
5166000,0.98555,0.1875,P
5169600,0.98555,0.1875,P
5173200,0.63457,0.1875,F
5176800,0.63457,0.1875,F
5180400,0.63457,0.1875,F
5184000,0.63457,0.1875,F
5187600,0.63457,0.1875,F
5191200,0.28359,0.1875,V
5194800,0.28359,0.1875,V
5198400,0.28359,0.1875,V
5202000,0.28359,0.1875,V
5205600,0.63457,0.1875,F
5209200,0.98555,0.1875,P
5212800,0.98555,0.1875,P
5216400,0.63457,0.1875,F
5220000,0.28359,0.1875,V
5223600,0.18331,0.1875,D
5227200,0.18331,0.1875,D
5230800,0.18331,0.1875,D
5234400,0.28359,0.1875,V
5238000,0.63457,0.1875,F
5241600,1.13597,0.1875,S
5245200,1.13597,0.1875,S
5248800,1.13597,0.1875,S
5252400,0.98555,0.1875,P
5256000,0.98555,0.1875,P
5259600,0.63457,0.1875,F
5263200,0.63457,0.1875,F
5266800,0.63457,0.1875,F
5270400,0.63457,0.1875,F
5274000,0.63457,0.1875,F
5277600,0.28359,0.1875,V
5281200,0.28359,0.1875,V
5284800,0.28359,0.1875,V
5288400,0.28359,0.1875,V
5292000,0.63457,0.1875,F
5295600,0.98555,0.1875,P
5299200,0.98555,0.1875,P
5302800,0.63457,0.1875,F
5306400,0.28359,0.1875,V
5310000,0.18331,0.1875,D
5313600,0.18331,0.1875,D
5317200,0.18331,0.1875,D
5320800,0.28359,0.1875,V
5324400,0.63457,0.1875,F
5328000,1.13597,0.1875,S
5331600,1.13597,0.1875,S
5335200,1.13597,0.1875,S
5338800,0.98555,0.1875,P
5342400,0.98555,0.1875,P
5346000,0.63457,0.1875,F
5349600,0.63457,0.1875,F
5353200,0.63457,0.1875,F
5356800,0.63457,0.1875,F
5360400,0.63457,0.1875,F
5364000,0.28359,0.1875,V
5367600,0.28359,0.1875,V
5371200,0.28359,0.1875,V
5374800,0.28359,0.1875,V
5378400,0.63457,0.1875,F
5382000,0.98555,0.1875,P
5385600,0.98555,0.1875,P
5389200,0.63457,0.1875,F
5392800,0.28359,0.1875,V
5396400,0.18331,0.1875,D
5400000,0.18331,0.1875,D
5403600,0.18331,0.1875,D
5407200,0.28359,0.1875,V
5410800,0.63457,0.1875,F
5414400,1.13597,0.1875,S
5418000,1.13597,0.1875,S
5421600,1.13597,0.1875,S
5425200,0.98555,0.1875,P
5428800,0.98555,0.1875,P
5432400,0.63457,0.1875,F
5436000,0.63457,0.1875,F
5439600,0.63457,0.1875,F
5443200,0.63457,0.1875,F
5446800,0.63457,0.1875,F
5450400,0.63457,0.1875,F
5454000,0.63457,0.1875,F
5457600,0.63457,0.1875,F
5461200,0.63457,0.1875,F
5464800,0.63457,0.1875,F
5468400,0.63457,0.1875,F
5472000,0.63457,0.1875,F
5475600,0.63457,0.1875,F
5479200,0.28359,0.1875,V
5482800,0.18331,0.1875,D
5486400,0.18331,0.1875,D
5490000,0.18331,0.1875,D
5493600,0.28359,0.1875,V
5497200,0.63457,0.1875,F
5500800,0.63457,0.1875,F
5504400,1.13597,0.1875,S
5508000,1.13597,0.1875,S
5511600,1.13597,0.1875,S
5515200,0.98555,0.1875,P
5518800,0.98555,0.1875,P
5522400,0.63457,0.1875,F
5526000,0.63457,0.1875,F
5529600,0.63457,0.1875,F
5533200,0.63457,0.1875,F
5536800,0.63457,0.1875,F
5540400,0.63457,0.1875,F
5544000,0.63457,0.1875,F
5547600,0.63457,0.1875,F
5551200,0.63457,0.1875,F
5554800,0.63457,0.1875,F
5558400,0.63457,0.1875,F
5562000,0.63457,0.1875,F
5565600,0.28359,0.1875,V
5569200,0.18331,0.1875,D
5572800,0.18331,0.1875,D
5576400,0.18331,0.1875,D
5580000,0.28359,0.1875,V
5583600,0.63457,0.1875,F
5587200,0.63457,0.1875,F
5590800,1.13597,0.1875,S
5594400,1.13597,0.1875,S
5598000,1.13597,0.1875,S
5601600,0.98555,0.1875,P
5605200,0.98555,0.1875,P
5608800,0.63457,0.1875,F
5612400,0.63457,0.1875,F
5616000,0.63457,0.1875,F
5619600,0.63457,0.1875,F
5623200,0.63457,0.1875,F
5626800,0.63457,0.1875,F
5630400,0.63457,0.1875,F
5634000,0.63457,0.1875,F
5637600,0.63457,0.1875,F
5641200,0.63457,0.1875,F
5644800,0.63457,0.1875,F
5648400,0.63457,0.1875,F
5652000,0.28359,0.1875,V
5655600,0.18331,0.1875,D
5659200,0.18331,0.1875,D
5662800,0.18331,0.1875,D
5666400,0.28359,0.1875,V
5670000,0.63457,0.1875,F
5673600,0.63457,0.1875,F
5677200,1.13597,0.1875,S
5680800,1.13597,0.1875,S
5684400,1.13597,0.1875,S
5688000,0.98555,0.1875,P
5691600,0.98555,0.1875,P
5695200,0.63457,0.1875,F
5698800,0.63457,0.1875,F
5702400,0.63457,0.1875,F
5706000,0.63457,0.1875,F
5709600,0.63457,0.1875,F
5713200,0.63457,0.1875,F
5716800,0.63457,0.1875,F
5720400,0.63457,0.1875,F
5724000,0.63457,0.1875,F
5727600,0.63457,0.1875,F
5731200,0.63457,0.1875,F
5734800,0.63457,0.1875,F
5738400,0.28359,0.1875,V
5742000,0.18331,0.1875,D
5745600,0.18331,0.1875,D
5749200,0.18331,0.1875,D
5752800,0.28359,0.1875,V
5756400,0.63457,0.1875,F
5760000,0.63457,0.1875,F
5763600,1.13597,0.1875,S
5767200,1.13597,0.1875,S
5770800,1.13597,0.1875,S
5774400,0.98555,0.1875,P
5778000,0.98555,0.1875,P
5781600,0.63457,0.1875,F
5785200,0.63457,0.1875,F
5788800,0.63457,0.1875,F
5792400,0.63457,0.1875,F
5796000,0.63457,0.1875,F
5799600,0.63457,0.1875,F
5803200,0.63457,0.1875,F
5806800,0.63457,0.1875,F
5810400,0.63457,0.1875,F
5814000,0.63457,0.1875,F
5817600,0.63457,0.1875,F
5821200,0.63457,0.1875,F
5824800,0.28359,0.1875,V
5828400,0.18331,0.1875,D
5832000,0.18331,0.1875,D
5835600,0.18331,0.1875,D
5839200,0.28359,0.1875,V
5842800,0.63457,0.1875,F
5846400,0.63457,0.1875,F
5850000,1.13597,0.1875,S
5853600,1.13597,0.1875,S
5857200,1.13597,0.1875,S
5860800,0.98555,0.1875,P
5864400,0.98555,0.1875,P
5868000,0.63457,0.1875,F
5871600,0.63457,0.1875,F
5875200,0.63457,0.1875,F
5878800,0.63457,0.1875,F
5882400,0.63457,0.1875,F
5886000,0.63457,0.1875,F
5889600,0.63457,0.1875,F
5893200,0.63457,0.1875,F
5896800,0.63457,0.1875,F
5900400,0.63457,0.1875,F
5904000,0.63457,0.1875,F
5907600,0.63457,0.1875,F
5911200,0.28359,0.1875,V
5914800,0.18331,0.1875,D
5918400,0.18331,0.1875,D
5922000,0.18331,0.1875,D
5925600,0.28359,0.1875,V
5929200,0.63457,0.1875,F
5932800,0.63457,0.1875,F
5936400,1.13597,0.1875,S
5940000,1.13597,0.1875,S
5943600,1.13597,0.1875,S
5947200,0.98555,0.1875,P
5950800,0.98555,0.1875,P
5954400,0.63457,0.1875,F
5958000,0.63457,0.1875,F
5961600,0.63457,0.1875,F
5965200,0.63457,0.1875,F
5968800,0.63457,0.1875,F
5972400,0.63457,0.1875,F
5976000,0.63457,0.1875,F
5979600,0.63457,0.1875,F
5983200,0.63457,0.1875,F
5986800,0.63457,0.1875,F
5990400,0.63457,0.1875,F
5994000,0.63457,0.1875,F
5997600,0.28359,0.1875,V
6001200,0.18331,0.1875,D
6004800,0.18331,0.1875,D
6008400,0.18331,0.1875,D
6012000,0.28359,0.1875,V
6015600,0.63457,0.1875,F
6019200,0.63457,0.1875,F
6022800,1.13597,0.1875,S
6026400,1.13597,0.1875,S
6030000,1.13597,0.1875,S
6033600,0.98555,0.1875,P
6037200,0.98555,0.1875,P
6040800,0.63457,0.1875,F
6044400,0.63457,0.1875,F
6048000,0.63457,0.1875,F
6051600,0.63457,0.1875,F
6055200,0.63457,0.1875,F
6058800,0.63457,0.1875,F
6062400,0.63457,0.1875,F
6066000,0.63457,0.1875,F
6069600,0.63457,0.1875,F
6073200,0.63457,0.1875,F
6076800,0.63457,0.1875,F
6080400,0.63457,0.1875,F
6084000,0.28359,0.1875,V
6087600,0.18331,0.1875,D
6091200,0.18331,0.1875,D
6094800,0.18331,0.1875,D
6098400,0.28359,0.1875,V
6102000,0.63457,0.1875,F
6105600,0.63457,0.1875,F
6109200,1.13597,0.1875,S
6112800,1.13597,0.1875,S
6116400,1.13597,0.1875,S
6120000,0.98555,0.1875,P
6123600,0.98555,0.1875,P
6127200,0.63457,0.1875,F
6130800,0.63457,0.1875,F
6134400,0.63457,0.1875,F
6138000,0.63457,0.1875,F
6141600,0.63457,0.1875,F
6145200,0.63457,0.1875,F
6148800,0.63457,0.1875,F
6152400,0.63457,0.1875,F
6156000,0.63457,0.1875,F
6159600,0.63457,0.1875,F
6163200,0.63457,0.1875,F
6166800,0.63457,0.1875,F
6170400,0.28359,0.1875,V
6174000,0.18331,0.1875,D
6177600,0.18331,0.1875,D
6181200,0.18331,0.1875,D
6184800,0.28359,0.1875,V
6188400,0.63457,0.1875,F
6192000,0.63457,0.1875,F
6195600,1.13597,0.1875,S
6199200,1.13597,0.1875,S
6202800,1.13597,0.1875,S
6206400,0.98555,0.1875,P
6210000,0.98555,0.1875,P
6213600,0.63457,0.1875,F
6217200,0.63457,0.1875,F
6220800,0.63457,0.1875,F
6224400,0.63457,0.1875,F
6228000,0.63457,0.1875,F
6231600,0.63457,0.1875,F
6235200,0.63457,0.1875,F
6238800,0.63457,0.1875,F
6242400,0.63457,0.1875,F
6246000,0.63457,0.1875,F
6249600,0.63457,0.1875,F
6253200,0.63457,0.1875,F
6256800,0.28359,0.1875,V
6260400,0.18331,0.1875,D
6264000,0.18331,0.1875,D
6267600,0.18331,0.1875,D
6271200,0.28359,0.1875,V
6274800,0.63457,0.1875,F
6278400,0.63457,0.1875,F
6282000,1.13597,0.1875,S
6285600,1.13597,0.1875,S
6289200,1.13597,0.1875,S
6292800,0.98555,0.1875,P
6296400,0.98555,0.1875,P
6300000,0.63457,0.1875,F
6303600,0.63457,0.1875,F
6307200,0.63457,0.1875,F
6310800,0.63457,0.1875,F
6314400,0.63457,0.1875,F
6318000,0.63457,0.1875,F
